case,path,elapsedMs,value,canonicalValue,unit
relief-open,vessel.meanPrimaryCoolantTemperatureC,205000,334.0909806532651,334.0909806532651,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,206000,334.12275380094593,334.12275380094593,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,207000,334.1540869143001,334.1540869143001,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,208000,334.1849881257537,334.1849881257537,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,209000,334.21546535685195,334.21546535685195,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,210000,334.24552632397933,334.24552632397933,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,211000,334.2751785439898,334.2751785439898,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,212000,334.3044293397419,334.3044293397419,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,213000,334.3332858455355,334.3332858455355,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,214000,334.3617550124442,334.3617550124442,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,215000,334.3898436135428,334.3898436135428,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,216000,334.417558249026,334.417558249026,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,217000,334.44490535121633,334.44490535121633,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,218000,334.4718911894597,334.4718911894597,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,219000,334.49852187490876,334.49852187490876,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,220000,334.5248033651908,334.5248033651908,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,221000,334.5507414689628,334.5507414689628,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,222000,334.5763418503518,334.5763418503518,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,223000,334.60161003328056,334.60161003328056,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,224000,334.62655140568063,334.62655140568063,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,225000,334.65117122359254,334.65117122359254,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,226000,334.6754746151538,334.6754746151538,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,227000,334.6994665844776,334.6994665844776,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,228000,334.7231520154204,334.7231520154204,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,229000,334.74653567524456,334.74653567524456,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,230000,334.7696222181723,334.7696222181723,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,231000,334.79241618883725,334.79241618883725,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,232000,334.814922025633,334.814922025633,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,233000,334.8371440639612,334.8371440639612,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,234000,334.8590865393807,334.8590865393807,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,235000,334.8807535906617,334.8807535906617,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,236000,334.90214926274405,334.90214926274405,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,237000,334.92327750960413,334.92327750960413,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,238000,334.9441421970317,334.9441421970317,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,239000,334.96474710531857,334.96474710531857,degC
relief-open,vessel.meanPrimaryCoolantTemperatureC,240000,334.98509593186225,334.98509593186225,degC
relief-open,vessel.primaryCoolantInventoryKg,0,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,1000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,2000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,3000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,4000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,5000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,6000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,7000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,8000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,9000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,10000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,11000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,12000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,13000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,14000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,15000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,16000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,17000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,18000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,19000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,20000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,21000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,22000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,23000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,24000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,25000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,26000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,27000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,28000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,29000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,30000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,31000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,32000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,33000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,34000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,35000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,36000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,37000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,38000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,39000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,40000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,41000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,42000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,43000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,44000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,45000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,46000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,47000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,48000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,49000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,50000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,51000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,52000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,53000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,54000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,55000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,56000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,57000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,58000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,59000,285000,285000,kg
relief-open,vessel.primaryCoolantInventoryKg,60000,284927.7187280805,284927.7187280805,kg
relief-open,vessel.primaryCoolantInventoryKg,61000,284847.65296865656,284847.65296865656,kg
relief-open,vessel.primaryCoolantInventoryKg,62000,284768.10758160625,284768.10758160625,kg
relief-open,vessel.primaryCoolantInventoryKg,63000,284689.329209014,284689.329209014,kg
relief-open,vessel.primaryCoolantInventoryKg,64000,284611.5419439833,284611.5419439833,kg
relief-open,vessel.primaryCoolantInventoryKg,65000,284534.948351726,284534.948351726,kg
relief-open,vessel.primaryCoolantInventoryKg,66000,284459.7304737414,284459.7304737414,kg
relief-open,vessel.primaryCoolantInventoryKg,67000,284386.0508152319,284386.0508152319,kg
relief-open,vessel.primaryCoolantInventoryKg,68000,284314.0533156629,284314.0533156629,kg
relief-open,vessel.primaryCoolantInventoryKg,69000,284243.86430218944,284243.86430218944,kg
relief-open,vessel.primaryCoolantInventoryKg,70000,284175.59342551674,284175.59342551674,kg
relief-open,vessel.primaryCoolantInventoryKg,71000,284109.3345776507,284109.3345776507,kg
relief-open,vessel.primaryCoolantInventoryKg,72000,284045.166790907,284045.166790907,kg
relief-open,vessel.primaryCoolantInventoryKg,73000,283983.15511748794,283983.15511748794,kg
relief-open,vessel.primaryCoolantInventoryKg,74000,283923.35148890066,283923.35148890066,kg
relief-open,vessel.primaryCoolantInventoryKg,75000,283865.79555447615,283865.79555447615,kg
relief-open,vessel.primaryCoolantInventoryKg,76000,283810.51549824857,283810.51549824857,kg
relief-open,vessel.primaryCoolantInventoryKg,77000,283757.5288334739,283757.5288334739,kg
relief-open,vessel.primaryCoolantInventoryKg,78000,283706.84317409806,283706.84317409806,kg
relief-open,vessel.primaryCoolantInventoryKg,79000,283658.4569825253,283658.4569825253,kg
